sigurorð,s I: G Y r O r D,all,s I:.G Y r.O r D,s I:1. G Y0 r. O1 r D
sigurvegarinn,s I: G Y r v E G a r I n,all,s I:.G Y r.v E.G a.r I n,s I:1. G Y0 r. v E1. G a0. r I0 n
siðferði,s I D f E r D I,all,s I D.f E r.D I,s I1 D. f E0 r. D I0
sjaldnar,s j a l t n a r,all,s j a l.t n a r,s j a1 l. t n a0 r
sjáið,s j au: I D,all,s j au:.I D,s j au:1. I0 D
sjálfboðaliða,s j au l p O D a l I D a,standard_casual,s j au l.p O.D a.l I.D a,s j au1 l. p O0. D a0. l I1. D a0
sjálfboðaliða,s j au l v p O D a l I D a,standard_clear,s j au l v.p O.D a.l I.D a,s j au1 l v. p O0. D a0. l I1. D a0
sjómennsku,s j ou: m E n s k Y,all,s j ou:.m E n.s k Y,s j ou:1. m E0 n. s k Y0
sjórinn,s j ou: r I n,all,s j ou:.r I n,s j ou:1. r I0 n
sjóðfélaga,s j ou D f j E l a G a,all,s j ou D.f j E.l a.G a,s j ou1 D. f j E0. l a1. G a0
sjöttu,s j 9 h t Y,all,s j 9 h.t Y,s j 91 h. t Y0
skagafjarðar,s k a: G a f j a r D a r,all,s k a:.G a.f j a r.D a r,s k a:1. G a0. f j a1 r. D a0 r
skarar,s k a: r a r,all,s k a:.r a r,s k a:1. r a0 r
skarðið,s k a r D I D,all,s k a r.D I D,s k a1 r. D I0 D
skattkerfið,s k a h t c_h E r v I D,all,s k a h t.c_h E r.v I D,s k a1 h t. c_h E0 r. v I0 D
skattlagning,s k a h t l a k n i N k,all,s k a h.t l a k.n i N k,s k a1 h. t l a0 k. n i0 N k
skaust,s k 9i s t,all,s k 9i s t,s k 9i1 s t
skaðlausu,s k a D l 9i s Y,all,s k a D.l 9i.s Y,s k a1 D. l 9i0. s Y0
skelfilega,s c E l v I l E G a,all,s c E l.v I.l E.G a,s c E1 l. v I0. l E1. G a0
skemmdarverk,s c E m t a r v E r_0 k,all,s c E m.t a r.v E r_0 k,s c E1 m. t a0 r. v E1 r_0 k
skemmdist,s c E m t I s t,all,s c E m.t I s t,s c E1 m. t I0 s t
skemmti,s c E m t_h I,northeast_clear,s c E m.t_h I,s c E1 m. t_h I0
skemmti,s c E m_0 t I,standard_clear,s c E m_0.t I,s c E1 m_0. t I0
skemmtistað,s c E m t_h I s t a D,northeast_clear,s c E m.t_h I.s t a D,s c E1 m. t_h I0. s t a1 D
skemmtistað,s c E m_0 t I s t a D,standard_clear,s c E m_0.t I.s t a D,s c E1 m_0. t I0. s t a1 D
skemur,s c E: m Y r,all,s c E:.m Y r,s c E:1. m Y0 r
skessuhorns,s c E s Y h O r t n s,standard_clear,s c E s. Y.h O r t n_0 s,s c E1. s Y0. h O1 r t n_0 s
skessuhorns,s c E s Y h O r_0 s,standard_casual,s c E s. Y.h O r_0 s,s c E1. s Y0. h O1 r_0 s
skiljum,s c I l j Y m,all,s c I l.j Y m,s c I1 l. j Y0 m
skilríki,s c I l r i c I,standard_clear,s c I l.r i.c I,s c I1 l. r i0. c I0
skilríki,s c I l r i c_h I,north_clear,s c I l.r i.c_h I,s c I1 l. r i0. c_h I0
skilyrðin,s c I: l I r D I n,all,s c I:.l I r.D I n,s c I:1. l I0 r. D I0 n
skipst,s c I f s t,all,s c I f s t,s c I1 f s t
skipstjórinn,s c I p s t j ou r I n,all,s c I p.s t j ou.r I n,s c I1 p. s t j ou0. r I0 n
skipulagsmál,s c I: p Y l a x s m au l,standard_clear,s c I:.p Y.l a x s.m au l,s c I:1. p Y0. l a0 x s. m au1 l
skipulagsmál,s c I: p_h Y l a x s m au l,north_clear,s c I:.p_h Y.l a x s.m au l,s c I:1. p_h Y0. l a0 x s. m au1 l
skipulagðar,s c I: p Y l a G D a r,standard_clear,s c I:.p Y.l a G.D a r,s c I:1. p Y0. l a1 G. D a0 r
skipulagðar,s c I: p_h Y l a G D a r,north_clear,s c I:.p_h Y.l a G.D a r,s c I:1. p_h Y0. l a1 G. D a0 r
skipuleggjendur,s c I: p Y l E c E n t Y r,standard_clear,s c I:.p Y.l E.c E n.t Y r,s c I:1. p Y0. l E1. c E0 n. t Y0 r
skipuleggjendur,s c I: p_h Y l E c E n t Y r,north_clear,s c I:.p_h Y.l E.c E n.t Y r,s c I:1. p_h Y0. l E1. c E0 n. t Y0 r
skipulögðum,s c :I p_h Y l 9 G D Y m,north_clear,s c I:.p_h Y.l 9 G.D Y m,s c I:1. p_h Y0. l 91 G. D Y0 m
skipulögðum,s c I: p Y l 9 G D Y m,standard_clear,s c I:.p Y.l 9 G.D Y m,s c I:1. p Y0. l 91 G. D Y0 m
skjön,s c 9: n,all,s c 9: n,s c 9:1 n
skoruð,s k O: r Y D,all,s k O:.r Y D,s k O:1. r Y0 D
skosku,s k O s k Y,all,s k O s.k Y,s k O1 s. k Y0
skota,s k O: t a,standard_clear,s k O:.t a,s k O:1. t a0
skota,s k O: t_h a,north_clear,s k O:.t_h a,s k O:1. t_h a0
skoðuðu,s k O: D Y D Y,all,s k O:.D Y.D Y,s k O:1. D Y0. D Y0
skrefin,s k r E: v I n,all,s k r E:.v I n,s k r E:1. v I0 n
skreytt,s k r ei h t,all,s k r ei h t,s k r ei1 h t
skrifstofunni,s k r I f s t O v Y n I,all,s k r I f.s t O.v Y.n I,s k r I1 f. s t O0. v Y1. n I0
skriðsundi,s k r I D s Y n t I,all,s k r I D.s Y n.t I,s k r I1 D. s Y0 n. t I0
skuldbinda,s k Y l t p I n t a,all,s k Y l t.p I n.t a,s k Y1 l t. p I0 n. t a0
skuldin,s k Y l t I n,all,s k Y l.t I n,s k Y1 l. t I0 n
skáldsögur,s k au l s 9 G Y r,standard_casual,s k au l.s 9.G Y r,s k au1 l. s 90. G Y0 r
skáldsögur,s k au l t s 9 G Y r,standard_clear,s k au l t.s 9.G Y r,s k au1 l t. s 90. G Y0 r
skógum,s k ou: G Y m,standard_clear,s k ou:.G Y m,s k ou:1. G Y0 m
skógum,s k ou: Y m,standard_casual,s k ou:. Y m,s k ou:1. Y0 m
skólakerfinu,s k ou: l a c_h E r v I n Y,all,s k ou:.l a.c_h E r.v I.n Y,s k ou:1. l a0. c_h E1 r. v I0. n Y0
sköpuðu,s k 9: p Y D Y,standard_clear,s k 9:.p Y.D Y,s k 9:1. p Y0. D Y0
sköpuðu,s k 9: p_h Y D Y,north_clear,s k 9:.p_h Y.D Y,s k 9:1. p_h Y0. D Y0
skýran,s c i: r a n,all,s c i:.r a n,s c i:1. r a0 n
slátrun,s t l au: t r Y n,standard_clear,s t l au:.t r Y n,s t l au:1. t r Y0 n
slátrun,s t l au: t_h r Y n,north_clear,s t l au:.t_h r Y n,s t l au:1. t_h r Y0 n
slétt,s t l j E h t,all,s t l j E h t,s t l j E1 h t
slóvenía,s t l ou: v E n i j a,all,s t l ou:.v E.n i.j a,s t l ou:1. v E0. n i1. j a0
smábátaeigenda,s m au: p au t a ei G E n t a,north_clear,s m au:.p au.t a.ei.G E n.t a,s m au:1. p au0. t a0. ei1. G E0 n. t a0
smábátaeigenda,s m au: p au t a ei G E n t a,standard_clear,s m au:.p au.t a.ei.G E n.t a,s m au:1. p au0. t a0. ei1. G E0 n. t a0
smáum,s m au: Y m,all,s m au:.Y m,s m au:1. Y0 m
smíðaði,s m i: D a D I,all,s m i:.D a.D I,s m i:1. D a0. D I0
sniðum,s t n: I D Y m,all,s t n I:.D Y m,s t n I:1. D Y0 m
snjóflóð,s t n j ou: f l ou D,all,s t n j ou:.f l ou D,s t n j ou:1. f l ou0 D
snorradóttir,s t n O r a t ou h t I r,all,s t n O r.a.t ou h.t I r,s t n O1 r. a0. t ou1 h. t I0 r
sonurinn,s O: n Y r I n,all,s O:.n Y.r I n,s O:1. n Y0. r I0 n
sorpu,s O r_0 p Y,all,s O r_0.p Y,s O1 r_0. p Y0
sovétríkjunum,s O v j E t r i c O n Y m,standard_clear,s O v.j E t.r i.c O.n Y m,s O1 v. j E0 t. r i1. c O0. n Y0 m
sovétríkjunum,s O v j E t_h r i c_h O n Y m,north_clear,s O: v.j E t_h.r i.c_h O.n Y m,s O:1 v. j E0 t_h. r i1. c_h O0. n Y0 m
soðið,s O: D I D,all,s O:.D I D,s O:1. D I0 D
spannar,s p a n a r,all,s p a.n a r,s p a1. n a0 r
spilin,s p I: l I n,all,s p I:.l I n,s p I:1. l I0 n
sprengju,s p r ei J c Y,all,s p r ei J.c Y,s p r ei1 J. c Y0
sprengjum,s p r ei J c Y m,all,s p r ei J.c Y m,s p r ei1 J. c Y0 m
sprengjur,s p r ei J c Y r,all,s p r ei J.c Y r,s p r ei1 J. c Y0 r
spurningarnar,s p Y r t n i N k a r t n a r,standard_clear,s p Y r.t n i N.k a r.t n a r,s p Y1 r. t n i0 N. k a1 r. t n a0 r
spurningarnar,s p Y t n i N k a t n a r,standard_casual,s p Y t.n i N.k a t.n a r,s p Y1 t. n i0 N. k a1 t. n a0 r
spítalinn,s p i: t a l I n,standard_clear,s p i:.t a.l I n,s p i:1. t a0. l I0 n
spítalinn,s p i: t_h a l I n,north_clear,s p i:.t_h a.l I n,s p i:1. t_h a0. l I0 n
stanley,s t a n l i,all,s t a n.l i,s t a1 n. l i0,erlent
starfrækja,s t a r f r ai c a,standard_clear,s t a r f.r ai.c a,s t a1 r f. r ai0. c a0
starfrækja,s t a r f r ai c_h a,north_clear,s t a r f.r ai.c_h a,s t a1 r f. r ai0. c_h a0
starfsins,s t a r f s I n s,standard_clear,s t a r f.s I n s,s t a1 r f. s I0 n s
starfsins,s t a r_0 s I n s,standard_casual,s t a r_0.s I n s,s t a1 r_0. s I0 n s
starfsævi,s t a r f s ai v I,standard_clear,s t a r f s.ai.v I,s t a1 r f s. ai0. v I0
starfsævi,s t a r_0 s ai v I,standard_casual,s t a r_0 s.ai.v I,s t a1 r_0 s. ai0. v I0
staðhæfingar,s t a: T h ai v i N k a r,all,s t a: T.h ai.v i N.k a r,s t a1 T. h ai0. v i1 N. k a0 r
staðhæfingu,s t a: T h ai v i N k Y,all,s t a: T.h ai.v i N.k Y,s t a1 T. h ai0. v i1 N. k Y0
stefánsdóttur,s t E: f au n s t ou h t Y r,all,s t E:.f au n s.t ou h.t Y r,s t E:1. f au0 n s. t ou1 h. t Y0 r
steininn,s t ei: n I n,all,s t ei:.n I n,s t ei:1. n I0 n
steinum,s t ei: n Y m,all,s t ei:.n Y m,s t ei1. n Y0 m
sterkri,s t E r_0 k r I,all,s t E r_0.k r I,s t E1 r_0. k r I0
stjórinn,s t j ou: r I n,all,s t j ou:.r I n,s t j ou:1. r I0 n
stjórnanda,s t j ou r t n a n t a,standard_clear,s t j ou r.t n a n.t a,s t j ou1 r. t n a0 n. t a0
stjórnanda,s t j ou t n a n t a,standard_casual,s t j ou t.n a n.t a,s t j ou1 t. n a0 n. t a0
stjórnarandstöðuna,s t j ou r t n a r a n t s t 9 D Y n a,standard_clear,s t j ou r.t n a r. a n t.s t 9.D Y.n a,s t j ou1 r. t n a0. r a1 n t. s t 90. D Y1. n a0
stjórnarandstöðuna,s t j ou t n a r a n s t 9 D Y n a,standard_casual,s t j ou t.n a r.a n.s t 9.D Y.n a,s t j ou1 t. n a0 r. a1 n. s t 90. D Y1. n a0
stjórnarmönnum,s t j ou r t n a r m 9 n Y m,standard_clear,s t j ou r.t n a r.m 9 n. Y m,s t j ou1 r.t n a0 r. m 91 n. Y0 m
stjórnarmönnum,s t j ou t n a r m 9 n Y m,standard_casual,s t j ou t. n a r.m 9 n. Y m,s t j ou1 t. n a0 r. m 91 n. Y0 m
stjórnmálin,s t j ou r t n m au l I n,standard_clear,s t j ou r t n.m au.l I n,s t j ou1 r t n. m au0. l I0 n
stjórnmálin,s t j ou t n m au l I n,standard_casual,s t j ou t n. m au.l I n,s t j ou1 t n. m au0. l I0 n
stjörnum,s t j 9 r t n Y m,standard_clear,s t j 9 r.t n Y m,s t j 91 r. t n Y0 m
stjörnum,s t j 9 t n Y m,standard_casual,s t j 9 t.n Y m,s t j 91 t. n Y0 m
stofnast,s t O p n a s t,all,s t O p.n a s t,s t O1 p. n a0 s t
stolti,s t O l_0 t I,all,s t O l_0.t I,s t O1 l_0. t I0
stundaðar,s t Y n t a D a r,all,s t Y n.t a.D a r,s t Y1 n. t a0. D a0 r
stuðninginn,s t Y D n i J c I n,all,s t Y D.n i J.c I n,s t Y1 D. n i0 J. c I0 n
stytt,s t I h t,all,s t I h t,s t I1 h t
styttingu,s t I h t i N k Y,all,s t I h.t i N.k Y,s t I1 h. t i0 N. k Y0
styttra,s t I h t r a,all,s t I h.t r a,s t I1 h. t r a0
stórfelld,s t ou r f E l t,all,s t ou r_0.f E l t,s t ou1 r_0. f E0 l t
stórkostlegur,s t ou r_0 k_h O s t l E G Y r,all,s t ou r_0.k_h O s.t l E.G Y r,s t ou1 r_0. k_h O0 s. t l E1. G Y0 r
stöngina,s t 9i J c I n a,all,s t 9i J.c I.n a,s t 9i1 J. c I0. n a0
stöðugu,s t 9: D Y G Y,all,s t 9:.D Y.G Y,s t 9:1. D Y0. G Y0
stöðvum,s t 9 D v Y m,all,s t 9 D.v Y m,s t 91 D. v Y0 m
stúdent,s t u: t E n t_h,northeast_clear,s t u:.t E n t_h,s t u:1. t E0 n t_h
stúdent,s t u: t E n_0 t,standard_clear,s t u:.t E n_0 t,s t u:1. t E0 n_0 t
stúdentspróf,s t u: t E n t_h s p_h r ou f,northeast_clear,s t u:.t E n t s.p_h r ou v,s t u1. t E0 n t s. p_h r ou1 v
stúdentspróf,s t u: t E n_0 t s p r ou f,standard_clear,s t u:.t E n_0 t s.p r ou v,s t u1. t E0 n_0 t s. p r ou1 v
sumpart,s Y m p_h a r_0 t,northeast_clear,s Y m.p_h a r_0 t,s Y1 m. p_h a0 r_0 t
sumpart,s Y m_0 p a r_0 t,standard_clear,s Y m_0.p a r_0 t,s Y1 m_0. p a0 r_0 t
sumstaðar,s Y m s t a D a r,all,s Y m.s t a.D a r,s Y1 m. s t a0. D a0 r
sundurliðun,s Y n t Y r l I D Y n,all,s Y n.t Y r.l I.D Y n,s Y1 n. t Y0 r. l I0. D Y0 n
sunnu,s Y n Y,all,s Y n.Y,s Y1 n. Y0
sunnudagsins,s Y n Y t a x s I n s,all,s Y n.Y.t a x.s I n s,s Y1 n. Y0. t a1 x. s I0 n s
super,s u: p E r,standard_clear,s u:.p E r,s u:1. p E0 r,erlent
super,s u: p_h E r,north_clear,s u:.p_h E r,s u:1. p_h E0 r,erlent
suðurland,s Y: D Y r l a n t,standard_clear,s Y:.D Y r.l a n t,s Y:1. D Y0 r. l a1 n t
suðurlandsvegi,s Y: D Y  l a n s v ei j I,standard_casual,s Y:.D Y.l a n s.v ei.j I,s Y:1. D Y0. l a0 n s. v ei1. j I0
suðurlandsvegi,s Y: D Y r l a n t s v ei j I,standard_clear,s Y:.D Y r.l a n t s.v ei.j I,s Y:1. D Y0 r. l a0 n t s. v ei1. j I0
svartan,s v a r_0 t a n,all,s v a r_0.t a n,s v a1 r_0. t a0 n
sveiflum,s v ei p l Y m,all,s v ei p.l Y m,s v ei1 p. l Y0 m
sveini,s v ei: n I,all,s v ei:.n I,s v ei:1. n I0
sverrisdóttur,s v E r I s t ou h t Y r,all,s v E r.I s.t ou h.t Y r,s v E1 r. I0 s. t ou1 h. t Y0 r
svokallaðra,s v O: k a t l a D r a,all,s v O:.k_h a t.l a D.r a,s v O:1. k_h a0 t. l a1 D. r a0
svokallaður,s v O: k_h a t l a D Y r,all,s v O:.k_h a t.l a.D Y r,s v O:1. k_h a0 t. l a1. D Y0 r
svosem,s v O: s E m,all,s v O:.s E m,s v O:1. s E0 m
svíinn,s v i: I n,all,s v i:.j I n,s v i:1. j I0 n
svölum,s v 9: l Y m,all,s v 9:.l Y m,s v 9:1. l Y0 m
systrum,s I s t r Y m,all,s I s.t r Y m,s I1 s. t r Y0 m
syðst,s I D s t,all,s I D s t,s I1 D s t
sænskum,s ai n s k Y m,all,s ai n.s k Y m,s ai1 n. s k Y0 m
sættir,s ai h t I r,all,s ai h.t I r,s ai1 h. t I0 r
sævars,s ai: v a r_0 s,all,s ai:.v a r_0 s,s ai:1. v a0 r_0 s
sérstaða,s j E r_0 s t a D a,all,s j E r_0.s t a.D a,s j E1 r_0. s t a0. D a0
sérð,s j E r D,all,s j E r D,s j E1 r D
síf,s i: v,all,s i: v,s i:1 v
síldarvinnslunnar,s i l t a r v I n s t l Y n a r,all,s i l.t a r.v I n.s t l Y n.a r,s i1 l. t a0 r. v I1 n. s t l Y0 n. a1 r
sínir,s i: n I r,all,s i:.n I r,s i:1. n I0 r
sóknar,s ou h k n a r,all,s ou h.k n a r,s ou1 h. k n a0 r
sóknarleikurinn,s ou h k n a r l ei k Y r I n,standard_clear,s ou h.k n a r.l ei.k Y.r I n,s ou1 h. k n a0 r. l ei1. k Y0. r I0 n
sóknarleikurinn,s ou h k n a r l ei k_h Y r I n,north_clear,s ou h.k n a r.l ei.k_h Y.r I n,s ou1 h. k n a0 r. l ei1. k_h Y0. r I0 n
sóknarmenn,s ou h k n a r m E n,all,s ou h.k n a r.m E n,s ou1 h. k n a0 r. m E1 n
súdan,s u: t a n,all,s u:.t a n,s u:1. t a0 n
súðavík,s u: D a v i k,standard_clear,s u:.D a.v i k,s u:1. D a0. v i1 k
súðavík,s u: D a v i k_h,north_clear,s u:.D a.v i k_h,s u:1. D a0. v i1 k_h
sýninga,s i: n i N k a,all,s i:.n i N.k a,s i:1. n i0 N. k a0
tafar,t_h a: v a r,all,t_h a:.v a r,t_h a:1. v a0 r
takmarkaðar,t_h a: k m a r_0 k a D a r,all,t_h a: k.m a r_0.k a.D a r,t_h a:1 k. m a0 r_0. k a1. D a0 r
takmarki,t_h a: k m a r_0 c I,all,t_h a: k.m a r_0.c I,t_h a:1 k. m a0 r_0. c I0
taktu,t_h a x t Y,all,t_h a x.t Y,t_h a1 x. t Y0
talandi,t_h a: l a n t I,all,t_h a:.l a n.t I,t_h a:1. l a0 n. t I0
talsmanni,t_h a l s m a n I,all,t_h a l s.m a.n I,t_h a1 l s. m a0. n I0
talsverðan,t_h a l s v E r D a n,all,t_h a l.s v E r.D a n,t_h a1 l. s v E0 r. D a0 n
tekjuskatts,t_h E: c Y s k a h t s,standard_clear,t_h E:.c Y s.k a h t s,t_h E:1. c Y0 s. k a1 h t s
tekjuskatts,t_h E: c_h Y s k a h t s,north_clear,t_h E:.c_h Y s.k a h t s,t_h E:1. c_h Y0 s. k a1 h t s
teldist,t_h E l t I s t,all,t_h E l.t I s t,t_h E1 l. t I0 s t
tennis,t_h E n I s,all,t_h E.n I s,t_h E1. n I0 s
textanum,t_h E k s t a n Y m,all,t_h E k s.t a.n Y m,t_h E1 k s. t a0. n Y0 m
their,t_h ei: r,all,D E: r,D E:1 r,erlent
tilfinningin,t_h I l f I n i J c I n,all,t_h I l.f I n.i J.c I n,t_h I1 l. f I0 n. i1 J. c I0 n
tilheyrði,t_h I: l h ei r D I,all,t_h I: l.h ei r.D I,t_h I:1 l. h ei0 r. D I0
tilkynningum,t_h I l c_h I n i N k Y m,all,t_h I l.c_h I n.i N.k Y m,t_h I1 l. c_h I0 n. i1 N. k Y0 m
tillögunum,t_h I l 9 G O n Y m,all,t_h I l.9.G O.n Y m,t_h I1 l. 90. G O1. n Y0 m
tilraunaverkefni,t_h I l r 9i n a v E r_0 k E p n I,all,t_h I l.r 9i.n a.v E r_0.k E p.n I,t_h I1 l. r 9i0. n a0. v E1 r_0. k E0 p. n I0
tilstilli,t_h I l s t I t l I,all,t_h I l.s t I t.l I,t_h I1 l. s t I0 t. l I0
tiltekinni,t_h I l t_h E c I n I,standard_clear,t_h I l.t_h E.c I.n I,t_h I1 l. t_h E0. c I1. n I0
tiltekinni,t_h I l t_h E c_h I n I,north_clear,t_h I l.t_h E.c_h I.n I,t_h I1 l. t_h E0. c_h I1. n I0
tilverunni,t_h I l v E r Y n I,all,t_h I l.v E.r Y.n I,t_h I1 l. v E0. r Y1. n I0
tilvonandi,t_h I l v O n a n t I,standard_clear,t_h I l.v O.n a n.t I,t_h I1 l. v O0. n.a1 n. t I0
tilvonandi,t_h I: l v O n a n t I,north_clear,t_h I l.v O. n a n.t I,t_h I1 l. v O0. n a1 n. t I0
tilþrif,t_h I l T r I v,all,t_h I l.T r I v,t_h I1 l. T r I0 v
titill,t_h I: t I t l_0,standard_clear,t_h I:.t I t l_0,t_h I:1. t I0 t l_0
titill,t_h I: t_h I t l_0,north_clear,t_h I:.t_h I t l_0,t_h I:1. t_h I0 t l_0
tjaldinu,t_h j a l t I n Y,all,t_h j a l.t I.n Y,t_h j a1 l. t I0. n Y0
tjáir,t_h j au: I r,all,t_h j au:.I r,t_h j au:1. I0 r
tjónþola,t_h j ou n T O l a,all,t_h j ou n.T O.l a,t_h j ou1 n. T O0. l a0
tjöldum,t_h j 9 l t Y m,all,t_h j 9 l.t Y m,t_h j 91 l. t Y0 m
tollstjóra,t_h O l s t j ou r a,all,t_h O t l_0.s t j ou.r a,t_h O1 t l_0. s t j ou0. r a0
top,t_h O h p,all,t_h O h p,t_h O h p,erlent
travel,t_h r a: v E l,all,t_h r a:.v E l,t_h r a:1. v E0 l,erlent
tromsö,t_h r O m s 9,all,t_h r O m.s 9,t_h r O1 m. s 90
trygginga,t_h r I c i N k a,all,t_h r I c. i N.k a,t_h r I1 c. i0 N. k a0
trúnaði,t_h r u: n a D I,all,t_h r u:.n a.D I,t_h r u:1. n a0. D I0
tvenn,t_h v E n,all,t_h v E n,t_h v E1 n
tyrkja,t_h I r_0 c a,all,t_h I r_0.c a,t_h I1 r_0. c a0
tánum,t_h au: n Y m,all,t_h au:.n Y m,t_h au:1. n Y0 m
tíðrætt,t_h i D r ai h t,all,t_h i D.r ai h t,t_h i1 D. r ai0 h t
tómlæti,t_h ou m l ai t I,standard_clear,t_h ou m.l ai.t I,t_h ou1 m. l ai0. t I0
tómlæti,t_h ou m l ai t_h I,north_clear,t_h ou m.l ai.t_h I,t_h ou1 m. l ai0. t_h I0
tómt,t_h ou m t,northeast_clear,t_h ou m t_h,t_h ou1 m t_h
tómt,t_h ou m_0 t,standard_clear,t_h ou m_0 t,t_h ou1 m_0 t
tónleikaferð,t_h ou n l ei k a f E r D,standard_clear,t_h ou n.l ei.k a.f E r D,t_h ou1 n. l ei0. k a0. f E1 r D
tónleikaferð,t_h ou n l ei k_h a f E r D,north_clear,t_h ou n.l ei.k_h a.f E r D,t_h ou1 n. l ei0. k_h a0. f E1 r D
töluverðum,t_h 9: l Y v E r D Y m,all,t_h 9:.l Y.v E r.D Y m,t_h 9:1. l Y0. v E1 r. D Y0 m
tölvukerfi,t_h 9 l v Y c_h E r v I,all,t_h 9 l.v Y.c_h E r.v I,t_h 91 l. v Y0. c_h E1 r. v I0
ull,Y t l,all,Y t l,Y1 t l
umfangsmikla,Y m f au N s m I h k l a,all,Y m.f au N s.m I h k.l a,Y1 m. f au0 N s. m I1 h k. l a0
umferðaröryggi,Y m f E r D a r 9 r I c I,all,Y m.f E r.D a r.9.r I.c I,Y1 m. f E0 r. D a0 r. 91. r I0. c I0
umfjöllunarefni,Y m f j 9 t l Y n a r E p n I,all,Y m.f j 9 t.l Y.n a r.E p.n I,Y1 m. f j 90 t. l Y0. n a0 r. E1 p. n I0
umhyggja,Y m h I c a,all,Y m.h I.c a,Y1 m. h I0. c a0
umrædds,Y m r ai t s,all,Y m.r ai t s,Y1 m. r ai0 t s
umspili,Y m s p I l I,all,Y m s.p I.l I,Y1 m s. p I0. l I0
umsvifum,Y m s v I v Y m,all,Y m.s v I.v Y m,Y1 m. s v I0. v Y0 m
umtalsverða,Y m t_h a l s v E r D a,all,Y m.t_h a l s.v E r.D a,Y1 m. t_h a0 l s. v E1 r. D a0
undanúrslitin,Y n t a n u r_0 s t l I t I n,standard_clear,Y n.t a.n u r_0 s.t l I.t I n,Y1 n. t a0. n u1 r_0 s. t l I0. t I0 n
undanúrslitin,Y n t a n u r_0 s t l I t_h I n,north_clear,Y n.t a.n u r_0 s.t l I.t_h I n,Y1 n. t a0. n u1 r_0 s. t l I0. t_h I0 n
undanúrslitin,Y n t a n u r_0 s t l I t_h I n,standard_casual,Y n.t a.n u r_0 s.t l I.t_h I n,Y1 n. t a0. n u1 s. t l I0. t I0 n
undarleg,Y n t a r l E G,all,Y n.t a r.l E G,Y1 n. t a0 r. l E0 G
undirbúin,Y n t I r p u I n,all,Y n.t I r.p u.I n,Y1 n. t I0 r. p u1. I0 n
undirbúningstímabilinu,Y n t I r p u n i N s t_h i m a p I l I n Y,all,Y n.t I r.p u.n i N s.t_h i.m a.p I.l I.n Y,Y1 n. t I0 r. p u1. n i0 N s. t_h i1. m a0. p I1. l I0. n Y0
ungfrú,u N k f r u,all,u N k.f r u,u1 N k. f r u0
unglingsárum,u N l i N s au r Y m,standard_clear,u N.l i N s.au.r Y m,u1 N. l i0 N s. au1. r Y0 m
unglingsárum,u l i N s au r Y m,standard_casual,u.l i N s.au.r Y m,u1. l i0 N s. au1. r Y0 m
uppgötva,Y h p k 9 t v a,standard_clear,Y h p.k 9.t v a,Y1 h p. k 90. t v a0
uppgötva,Y h p k 9 t_h v a,north_clear,Y h p.k 9.t_h v a,Y1 h p. k 90. t_h v a0
uppgötvaði,Y h p k 9 t v a D I,standard_clear,Y h p.k 9.t v a.D I,Y1 h p. k 90. t v a1. D I0
uppgötvaði,Y h p k 9 t_h v a D I,north_clear,Y h p.k 9.t_h v a.D I,Y1 h p. k 90. t_h v a1. D I0
upplýsingaskyldu,Y h p l i s i N k a s c I l t Y,all,Y h p.l i.s i N.k a.s c I l.t Y,Y1 h p. l i0. s i0 N. k a0. s c I1 l. t Y0
usa,Y: s a,all,Y:.s a,Y:1. s a0
utanríkismál,Y: t a n r i c I s m au l,standard_clear,Y:.t a n.r i.c I s.m au l,Y:1. t a0 n. r i1. c I0 s. m au1 l
utanríkismál,Y: t_h a n r i c_h I s m au l,north_clear,Y:.t_h a n.r i.c_h I s.m au l,Y:1. t_h a0 n. r i1. c_h I0 s. m au1 l
vafalítið,v a: v a l i t I D,standard_clear,v a:.v a.l i.t I D,v a:1. v a0. l i1. t I0 D
vafalítið,v a: v a l i t_h I D,north_clear,v a:.v a.l i.t_h I D,v a:1. v a0. l i1. t_h I0 D
valtýr,v a l t_h i r,all,v a l.t_h i r,v a1 l. t_h i0 r,tilbr
valtýr,v a l_0 t i r,all,v a l_0.t i r,v a1 l_0. t i0 r,tilbr
vandamála,v a n t a m au l a,all,v a n.t a.m au.l a,v a1 n. t a0. m au1. l a0
vandasamt,v a n t a s a m t_h,northeast_clear,v a n.t a.s a m t_h,v a1 n. t a0. s a1 m t_h
vandasamt,v a n t a s a m_0 t,standard_clear,v a n.t a.s a m_0 t,v a1 n. t a0. s a1 m_0 t
varamannabekknum,v a: r a m a n a p E h k n Y m,all,v a:.r a.m a n.a.p E h.k n Y m,v a:1. r a0. m a1 n. a0. p E1 h. k n Y0 m
varanlegum,v a: r a n l E G Y m,all,v a:.r a n.l E.G Y m,v a:1. r a0 n. l E1. G Y0 m
varnaraðilar,v a r t n a r a D I l a r,all,v a r.t n a r.a.D I.l a r,v a1 r. t n a0 r. a1. D I0. l a0 r
varnarleikurinn,v a r t n a r l ei k Y r I n,standard_clear,v a r.t n a r.l ei.k Y.r I n,v a1 r. t n a0 r. l ei1. k Y0. r I0 n
varnarleikurinn,v a r t n a r l ei k_h Y r I n,north_clear,v a r.t n a r.l ei.k_h Y.r I n,v a1 r. t n a0 r. l ei1. k_h Y0. r I0 n
varpar,v a r_0 p a r,all,v a r_0.p a r,v a1 r_0. p a0 r
varpaði,v a r_0 p a D I,all,v a r_0.p a.D I,v a1 r_0. p a0. D I0
